icao,iata,name,lat,long,country,alt,utcoffset,tzolson
OYAT,AXK,Ataq Airport,14.5513000488281,46.8261985778809,Yemen,3735,3,Asia/Aden
OYGD,AAY,Al Ghaidah International Airport,16.1916999816895,52.1749992370606,Yemen,134,3,Asia/Aden
OYSN,SAH,Sana'a International Airport,15.476300239563,44.2196998596191,Yemen,7216,3,Asia/Aden
OYBN,BHN,Beihan Airport,14.7819995880127,45.720100402832,Yemen,3800,3,Asia/Aden
OYSQ,SCT,Socotra International Airport,12.6307001113892,53.9057998657227,Yemen,146,3,Asia/Aden
OYBA,\N,Al Badie Airport,18.7192993164063,50.8368988037109,Yemen,908,3,Asia/Aden
EDJA,FMM,Memmingen Allgau Airport,47.9888000488,10.2395000458,Germany,2077,1,Europe/Berlin
LTAZ,NAV,Nevşehir Kapadokya Airport,38.7719,34.5345,Turkey,3100,3,Europe/Istanbul
SAEZ,EZE,Ministro Pistarini International Airport,-34.8222,-58.5358,Argentina,67,-3,America/Buenos_Aires
ORER,EBL,Erbil International Airport,36.2375984191895,43.9631996154785,Iraq,1341,3,Asia/Baghdad
YEML,EMD,Emerald Airport,-23.5674991608,148.179000854,Australia,624,10,Australia/Brisbane
LGAT,HEW,Athen Helenikon Airport,37.893299,23.726101,Greece,69,2,Europe/Athens
RJBB,KIX,Kansai International Airport,34.4272994995117,135.244003295898,Japan,26,9,Asia/Tokyo
KJRB,JRB,Downtown-Manhattan/Wall St Heliport,40.70119858,-74.00900269,United States,7,-5,America/New_York
RPVT,TAG,Tagbilaran Airport,9.665442,123.853533,Philippines,38,8,Asia/Manila
BGJN,JAV,Ilulissat Airport,69.2432022095,-51.0570983887,Greenland,95,-3,America/Godthab
BGCH,JCH,Qasigiannguit Heliport,68.822815547,-51.1734473705,Greenland,70,-3,America/Godthab
BGAA,JEG,Aasiaat Airport,68.7218017578,-52.7846984863,Greenland,74,-3,America/Godthab
LEPA,PMI,Palma De Mallorca Airport,39.551700592,2.73881006241,Spain,27,1,Europe/Madrid
YPDN,DRW,Darwin International Airport,-12.4146995544434,130.876998901367,Australia,103,9.5,Australia/Darwin
VTSB,URT,Surat Thani Airport,9.13259983063,99.135597229,Thailand,20,7,Asia/Bangkok
PATK,TKA,Talkeetna Airport,62.320499420166,-150.09399414062,United States,358,-9,America/Anchorage
LMMG,GZM,Xewkija Heliport,36.027199,14.2728,Malta,0,1,Europe/Malta
KHVN,HVN,Tweed New Haven Airport,41.26369858,-72.88680267,United States,12,-5,America/New_York
KAVL,AVL,Asheville Regional Airport,35.4361991882324,-82.5418014526367,United States,2165,-5,America/New_York
KGSO,GSO,Piedmont Triad International Airport,36.0978012084961,-79.9373016357422,United States,925,-5,America/New_York
KFSD,FSD,Joe Foss Field Airport,43.5820007324,-96.741897583,United States,1429,-6,America/Chicago
YAYE,AYQ,Ayers Rock Connellan Airport,-25.1861,130.975998,Australia,1626,9.5,Australia/Darwin
KMHT,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,United States,266,-5,America/New_York
KAPF,APF,Naples Municipal Airport,26.1525993347,-81.7752990723,United States,8,-5,America/New_York
WMPR,RDN,LTS Pulau Redang Airport,5.76527976989746,103.00700378418,Malaysia,36,8,Asia/Kuala_Lumpur
KSDF,SDF,Louisville International Standiford Field,38.1744,-85.736,United States,501,-5,America/New_York
KCHO,CHO,Charlottesville Albemarle Airport,38.138599395752,-78.4529037475586,United States,639,-5,America/New_York
KROA,ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,United States,1175,-5,America/New_York
KLEX,LEX,Blue Grass Airport,38.0364990234375,-84.6059036254883,United States,979,-5,America/New_York
KEVV,EVV,Evansville Regional Airport,38.0369987488,-87.5324020386,United States,418,-6,America/Chicago
KABQ,ABQ,Albuquerque International Sunport,35.040199,-106.609001,United States,5355,-7,America/Denver
KBZN,BZN,Gallatin Field,45.77750015,-111.1529999,United States,4473,-7,America/Denver
KBIL,BIL,Billings Logan International Airport,45.8077011108398,-108.542999267578,United States,3652,-7,America/Denver
KBTM,BTM,Bert Mooney Airport,45.9547996520996,-112.497001647949,United States,5550,-7,America/Denver
KTVC,TVC,Cherry Capital Airport,44.7414016723633,-85.5821990966797,United States,624,-5,America/New_York
MGTK,FRS,Mundo Maya International Airport,16.9137992859,-89.8664016724,Guatemala,427,-6,America/Guatemala
KBHB,BHB,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,United States,83,-5,America/New_York
KRKD,RKD,Knox County Regional Airport,44.06010056,-69.09919739,United States,56,-5,America/New_York
KJAC,JAC,Jackson Hole Airport,43.6072998046875,-110.737998962402,United States,6451,-7,America/Denver
KRFD,RFD,Chicago Rockford International Airport,42.1954002380371,-89.0971984863281,United States,742,-6,America/Chicago
UUDD,DME,Domodedovo International Airport,55.4087982177734,37.9062995910645,Russia,588,3,Europe/Moscow
ZJSY,SYX,Sanya Phoenix International Airport,18.3029003143311,109.412002563477,China,92,8,Asia/Shanghai
NZMF,MFN,Milford Sound Airport,-44.6733016967773,167.923004150391,New Zealand,10,12,Pacific/Auckland
ZPLJ,LJG,Lijiang Airport,26.6800003052,100.246002197,China,0,8,Asia/Shanghai
KGSP,GSP,Greenville Spartanburg International Airport,34.8956985474,-82.2189025879,United States,964,-5,America/New_York
KBMI,BMI,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,United States,871,-6,America/Chicago
KGPT,GPT,Gulfport Biloxi International Airport,30.4073009490967,-89.0700988769531,United States,28,-6,America/Chicago
KAZO,AZO,Kalamazoo Battle Creek International Airport,42.2349014282227,-85.5521011352539,United States,874,-5,America/New_York
KTOL,TOL,Toledo Express Airport,41.58679962,-83.80780029,United States,683,-5,America/New_York
KFWA,FWA,Fort Wayne International Airport,40.97850037,-85.19509888,United States,814,-5,America/New_York
KDEC,DEC,Decatur Airport,39.8345985412598,-88.8656997680664,United States,682,-6,America/Chicago
KCID,CID,The Eastern Iowa Airport,41.8847007751465,-91.7108001708984,United States,869,-6,America/Chicago
KLSE,LSE,La Crosse Municipal Airport,43.879002,-91.256699,United States,655,-6,America/Chicago
KCWA,CWA,Central Wisconsin Airport,44.7775993347,-89.6668014526,United States,1277,-6,America/Chicago
KPIA,PIA,General Wayne A. Downing Peoria International Airport,40.6641998291,-89.6932983398,United States,660,-6,America/Chicago
KATW,ATW,Appleton International Airport,44.2580986023,-88.5190963745,United States,918,-6,America/Chicago
KRST,RST,Rochester International Airport,43.9082984924316,-92.5,United States,1317,-6,America/Chicago
KCMI,CMI,University of Illinois Willard Airport,40.03919983,-88.27809906,United States,755,-6,America/Chicago
KMHK,MHK,Manhattan Regional Airport,39.140998840332,-96.6707992553711,United States,1057,-6,America/Chicago
YKSC,KGC,Kingscote Airport,-35.7139015197754,137.52099609375,Australia,24,9.5,Australia/Adelaide
YHBA,HVB,Hervey Bay Airport,-25.3188991547,152.880004883,Australia,60,10,Australia/Brisbane
ZPDL,DLU,Dali Airport,25.649401,100.319,China,7050,8,Asia/Shanghai
WBMU,MZV,Mulu Airport,4.04832983016968,114.805000305176,Malaysia,80,8,Asia/Kuala_Lumpur
HESH,SSH,Sharm El Sheikh International Airport,27.9773006439,34.3950004578,Egypt,143,2,Africa/Cairo
KFKL,FKL,Venango Regional Airport,41.3778991699,-79.8603973389,United States,1540,-5,America/New_York
HKJK,NBO,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,Kenya,5330,3,Africa/Nairobi
HTSN,SEU,Seronera Airport,-2.45806,34.822498,Tanzania,5080,3,Africa/Dar_es_Salaam
SAWC,FTE,El Calafate Airport,-50.2803,-72.053101,Argentina,669,-3,America/Argentina/Rio_Gallegos
YARM,ARM,Armidale Airport,-30.5280990601,151.617004395,Australia,3556,10,Australia/Sydney
KGJT,GJT,Grand Junction Regional Airport,39.1223983765,-108.527000427,United States,4858,-7,America/Denver
KSGU,SGU,St George Municipal Airport,37.036389,-113.510306,United States,2941,-7,America/Denver
KDWH,DWH,David Wayne Hooks Memorial Airport,30.0618000031,-95.5528030396,United States,152,-6,America/Chicago
XS46,\N,Port O'Connor Private Heliport,28.429725,-96.444419,United States,8,-6,America/Chicago
KSRQ,SRQ,Sarasota Bradenton International Airport,27.3953990936279,-82.5543975830078,United States,30,-5,America/New_York
TXKF,BDA,L.F. Wade International International Airport,32.3639984130859,-64.6787033081055,Bermuda,12,-4,Atlantic/Bermuda
KVNY,VNY,Van Nuys Airport,34.209800720215,-118.48999786377,United States,802,-8,America/Los_Angeles
KMLI,MLI,Quad City International Airport,41.4485015869141,-90.5074996948242,United States,590,-6,America/Chicago
KPFN,PFN,Panama City-Bay Co International Airport,30.212099,-85.6828,United States,20,-6,America/Chicago
AGGH,HIR,Honiara International Airport,-9.4280004501343,160.05499267578,Solomon Islands,28,11,Pacific/Guadalcanal
NTAA,PPT,Faa'a International Airport,-17.553699,-149.606995,French Polynesia,5,-10,Pacific/Tahiti
ANYN,INU,Nauru International Airport,-0.547458,166.919006,Nauru,22,12,Pacific/Nauru
NGFU,FUN,Funafuti International Airport,-8.525,179.195999,Tuvalu,9,12,Pacific/Funafuti
UNNT,OVB,Tolmachevo Airport,55.012599945068,82.650703430176,Russia,365,7,Asia/Krasnoyarsk
EKSS,\N,Samsø Airport,55.8894996643066,10.6136999130249,Denmark,1,1,Europe/Copenhagen
VLXK,XKH,Xieng Khouang Airport,19.450001,103.157997,Laos,3445,7,Asia/Vientiane
KBIS,BIS,Bismarck Municipal Airport,46.7727012634277,-100.746002197266,United States,1661,-6,America/Chicago
KTEX,TEX,Telluride Regional Airport,37.9538002,-107.9079971,United States,9070,-7,America/Denver
ZLIC,\N,Yinchuan Airport,38.481899,106.009003,China,0,8,Asia/Shanghai
VTCH,HGN,Mae Hong Son Airport,19.3013000488281,97.9757995605469,Thailand,929,7,Asia/Bangkok
KRAP,RAP,Rapid City Regional Airport,44.0452995300293,-103.056999206543,United States,3204,-7,America/Denver
KCRQ,CLD,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,United States,331,-8,America/Los_Angeles
KFNT,FNT,Bishop International Airport,42.9654006958008,-83.7435989379883,United States,782,-5,America/New_York
RPMD,DVO,Francisco Bangoy International Airport,7.1255202293396,125.646003723145,Philippines,96,8,Asia/Manila
LPMA,FNC,Madeira Airport,32.697899,-16.7745,Portugal,192,0,Europe/Lisbon
SBSN,STM,Maestro Wilson Fonseca Airport,-2.42472195625305,-54.785831451416,Brazil,198,-3,America/Belem
VDSV,KOS,Sihanoukville International Airport,10.57970047,103.637001038,Cambodia,33,7,Asia/Phnom_Penh
CYOA,YOA,Ekati Airport,64.6988983154,-110.614997864,Canada,1536,-7,America/Edmonton
NZNR,NPE,Hawke's Bay Airport,-39.465801,176.869995,New Zealand,6,12,Pacific/Auckland
NFNB,LEV,Levuka Airfield,-17.7110996246,178.759002686,Fiji,11,12,Pacific/Fiji
ZULS,LXA,Lhasa Gonggar Airport,29.2978000641,90.9119033813,China,11713,8,Asia/Shanghai
KRDD,RDD,Redding Municipal Airport,40.50899887,-122.2929993,United States,505,-8,America/Los_Angeles
KEUG,EUG,Mahlon Sweet Field,44.1245994567871,-123.21199798584,United States,374,-8,America/Los_Angeles
KIDA,IDA,Idaho Falls Regional Airport,43.514599,-112.070999,United States,4744,-7,America/Denver
KMFR,MFR,Rogue Valley International Medford Airport,42.3741989135742,-122.873001098633,United States,1335,-8,America/Los_Angeles
NZKI,KBZ,Kaikoura Airport,-42.4249992370605,173.604995727539,New Zealand,20,12,Pacific/Auckland
KRDM,RDM,Roberts Field,44.2541008,-121.1500015,United States,3080,-8,America/Los_Angeles
NZPN,PCN,Picton Aerodrome,-41.346099853516,173.95599365234,New Zealand,161,12,Pacific/Auckland
FYWH,WDH,Hosea Kutako International Airport,-22.4799,17.4709,Namibia,5640,1,Africa/Windhoek
CYWH,YWH,Victoria Harbour Seaplane Base,48.4249858939,-123.388867378,Canada,0,-8,America/Vancouver
CAQ3,\N,Coal Harbour Seaplane Base,50.5999984741,-127.583000183,Canada,0,-8,America/Vancouver
ZSJN,TNA,Yaoqiang Airport,36.8572006225586,117.216003417969,China,76,8,Asia/Shanghai
ZSCG,CZX,Changzhou Benniu Airport,31.919701,119.778999,China,0,8,Asia/Shanghai
ZUYB,YBP,Yibin Caiba Airport,28.8005555556,104.545,China,924,8,Asia/Shanghai
USTR,TJM,Roshchino International Airport,57.1896018982,65.3243026733,Russia,378,5,Asia/Yekaterinburg
KCAK,CAK,Akron Canton Regional Airport,40.9160995483398,-81.4421997070312,United States,1228,-5,America/New_York
KHSV,HSV,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,United States,629,-6,America/Chicago
KPKB,PKB,Mid Ohio Valley Regional Airport,39.345100402832,-81.4392013549805,United States,858,-5,America/New_York
KMGM,MGM,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,United States,221,-6,America/Chicago
KTRI,TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,United States,1519,-5,America/New_York
KPAH,PAH,Barkley Regional Airport,37.0607986450195,-88.7738037109375,United States,410,-6,America/Chicago
HDAM,JIB,Djibouti-Ambouli Airport,11.5473003387451,43.1595001220703,Djibouti,49,3,Africa/Djibouti
ZJHK,HAK,Haikou Meilan International Airport,19.9349002838135,110.458999633789,China,75,8,Asia/Shanghai
HTMA,MFA,Mafia Island Airport,-7.917478,39.668502,Tanzania,60,3,Africa/Dar_es_Salaam
KPGA,PGA,Page Municipal Airport,36.92610168,-111.447998,United States,4316,-7,America/Phoenix
MHUT,UII,Utila Airport,16.1131,-86.880302,Honduras,29,-6,America/Tegucigalpa
KGPI,FCA,Glacier Park International Airport,48.3105010986328,-114.255996704102,United States,2977,-7,America/Denver
KMBS,MBS,MBS International Airport,43.532901763916,-84.0795974731445,United States,668,-5,America/New_York
KBGM,BGM,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,United States,1636,-5,America/New_York
ORBI,BGW,Baghdad International Airport,33.2625007629,44.2346000671,Iraq,114,3,Asia/Baghdad
VTCN,NNT,Nan Airport,18.8078994750977,100.782997131348,Thailand,685,7,Asia/Bangkok
VTUV,ROI,Roi Et Airport,16.1168003082275,103.774002075195,Thailand,451,7,Asia/Bangkok
VTUO,BFV,Buri Ram Airport,15.2294998168945,103.252998352051,Thailand,590,7,Asia/Bangkok
VTBO,TDX,Trat Airport,12.274600029,102.319000244,Thailand,105,7,Asia/Bangkok
KBLH,BLH,Blythe Airport,33.6192016602,-114.717002869,United States,399,-8,America/Los_Angeles
ORAA,IQA,Al Asad Air Base,33.7855987549,42.4412002563,Iraq,618,3,Asia/Baghdad
ORAT,TQD,Al Taqaddum Air Base,33.33810043335,43.597099304199,Iraq,275,3,Asia/Baghdad
ORBD,XQC,Joint Base Balad,33.9402008057,44.3615989685,Iraq,161,3,Asia/Baghdad
RPLC,CRK,Diosdado Macapagal International Airport,15.186,120.559998,Philippines,484,8,Asia/Manila
WBKS,SDK,Sandakan Airport,5.90089988708496,118.05899810791,Malaysia,46,8,Asia/Kuala_Lumpur
VLLN,LXG,Luang Namtha Airport,20.966999,101.400002,Laos,1968,7,Asia/Vientiane
VLOS,ODY,Oudomsay Airport,20.6826992034912,101.994003295898,Laos,1804,7,Asia/Vientiane
ZYTX,SHE,Taoxian Airport,41.6398010253906,123.483001708984,China,198,8,Asia/Shanghai
ZSDY,DOY,Dongying Shengli Airport,37.5085983276,118.788002014,China,15,8,Asia/Shanghai
TRPG,MNI,John A. Osborne Airport,16.7914009094238,-62.1932983398438,Montserrat,550,-4,America/Montserrat
PAPG,PSG,Petersburg James A Johnson Airport,56.80170059,-132.9450073,United States,111,-9,America/Anchorage
ZHLY,LYA,Luoyang Airport,34.7411003113,112.388000488,China,840,8,Asia/Shanghai
ZSXZ,XUZ,Xuzhou Guanyin Airport,34.059056,117.555278,China,0,8,Asia/Shanghai
VYMW,MWQ,Magway Airport,20.1656,94.941399,Burma,279,6.5,Asia/Rangoon
VYKI,KHM,Kanti Airport,25.9883003234863,95.6744003295898,Burma,6000,6.5,Asia/Rangoon
VVDL,DLI,Lien Khuong Airport,11.75,108.366997,Vietnam,3156,7,Asia/Saigon
VVDH,VDH,Dong Hoi Airport,17.515,106.590556,Vietnam,59,7,Asia/Saigon
VVRG,VKG,Rach Gia Airport,9.95802997234,105.132379532,Vietnam,7,7,Asia/Saigon
VVCM,CAH,Cà Mau Airport,9.177667,105.177778,Vietnam,6,7,Asia/Saigon
VVCA,VCL,Chu Lai International Airport,15.4033002853,108.706001282,Vietnam,10,7,Asia/Saigon
VVTH,TBB,Dong Tac Airport,13.0495996475,109.333999634,Vietnam,20,7,Asia/Saigon
VTCI,PYY,Mae Hong Son Airport,19.3719997406,98.43699646,Thailand,1271,7,Asia/Bangkok
LDSB,BWK,Bol Airport,43.285701751709,16.6797008514404,Croatia,1776,1,Europe/Zagreb
FKYS,NSI,Yaoundé Nsimalen International Airport,3.72255992889404,11.5532999038696,Cameroon,2278,1,Africa/Douala
GUCY,CKY,Conakry International Airport,9.57689,-13.612,Guinea,72,0,Africa/Conakry
EDKA,AAH,Aachen-Merzbrück Airport,50.823055267334,6.18638896942139,Germany,623,1,Europe/Berlin
EDSB,FKB,Karlsruhe Baden-Baden Airport,48.7793998718,8.08049964905,Germany,408,1,Europe/Berlin
KSFB,SFB,Orlando Sanford International Airport,28.7775993347168,-81.2375030517578,United States,55,-5,America/New_York
KJST,JST,John Murtha Johnstown Cambria County Airport,40.3161010742187,-78.8339004516602,United States,2284,-5,America/New_York
VNLK,LUA,Lukla Airport,27.6868991851807,86.7296981811523,Nepal,9380,5.75,Asia/Katmandu
VNBJ,BHP,Bhojpur Airport,27.1473999023438,87.0507965087891,Nepal,4000,5.75,Asia/Katmandu
VNLD,LDN,Lamidanda Airport,27.2530994415283,86.6699981689453,Nepal,4100,5.75,Asia/Katmandu
VNJS,JMO,Jomsom Airport,28.780426,83.723,Nepal,8976,5.75,Asia/Katmandu
VNMA,NGX,Manang Airport,28.641399,84.089203,Nepal,11001,5.75,Asia/Katmandu
VNPL,PPL,Phaplu Airport,27.517787,86.584454,Nepal,7918,5.75,Asia/Katmandu
VNRT,RUM,Rumjatar Airport,27.3034992218018,86.5503997802734,Nepal,4500,5.75,Asia/Katmandu
VNDG,DNP,Tulsipur Airport,28.1110992431641,82.2941970825195,Nepal,2100,5.75,Asia/Katmandu
VNRK,RUK,Rukum Chaurjahari Airport,28.627001,82.195,Nepal,2500,5.75,Asia/Katmandu
VNJL,JUM,Jumla Airport,29.2742,82.193298,Nepal,7700,5.75,Asia/Katmandu
VNTJ,TPJ,Taplejung Airport,27.3509,87.69525,Nepal,7990,5.75,Asia/Katmandu
VNTR,TMI,Tumling Tar Airport,27.315001,87.193298,Nepal,1700,5.75,Asia/Katmandu
VNSK,SKH,Surkhet Airport,28.586,81.636002,Nepal,2400,5.75,Asia/Katmandu
VNST,IMK,Simikot Airport,29.9710998535156,81.8189010620117,Nepal,9246,5.75,Asia/Katmandu
VNDP,DOP,Dolpa Airport,28.9857006072998,82.8190994262695,Nepal,8200,5.75,Asia/Katmandu
VNBG,BJH,Bajhang Airport,29.5389995574951,81.1854019165039,Nepal,4100,5.75,Asia/Katmandu
VNDH,DHI,Dhangarhi Airport,28.7532997131348,80.581901550293,Nepal,690,5.75,Asia/Katmandu
RKJB,MWX,Muan International Airport,34.991406,126.382814,South Korea,35,9,Asia/Seoul
LGPL,JTY,Astypalaia Airport,36.5798988342,26.3757991791,Greece,165,2,Europe/Athens
LGIK,JIK,Ikaria Airport,37.6827011108,26.3470993042,Greece,79,2,Europe/Athens
LGKY,JKL,Kalymnos Airport,36.9632987976,26.9405994415,Greece,771,2,Europe/Athens
LGML,MLO,Milos Airport,36.696899,24.4769,Greece,10,2,Europe/Athens
LGNX,JNX,Naxos Airport,37.0811004639,25.3680992126,Greece,10,2,Europe/Athens
LGPA,PAS,Paros National Airport,37.020495,25.113195,Greece,131,2,Europe/Athens
LGKJ,KZS,Kastelorizo Airport,36.1417007446,29.5764007568,Greece,489,2,Europe/Athens
HEMA,RMF,Marsa Alam International Airport,25.557100296,34.5836982727,Egypt,251,2,Africa/Cairo
EDLV,NRN,Weeze Airport,51.6024017334,6.14216995239,Germany,106,1,Europe/Berlin
RPVV,USU,Francisco B. Reyes Airport,12.1215000153,120.099998474,Philippines,148,8,Asia/Manila
RPME,BXU,Bancasi Airport,8.9515,125.4788,Philippines,141,8,Asia/Manila
